ds,yhat,yhat_lower,yhat_upper
2016-07-09,19983.29677731548,13411.118975519192,26859.814081511122
2016-07-10,19594.10098289392,12927.137677433582,26543.91904487613
2016-07-11,16253.79475183782,9626.33818360827,23203.586053076713
2016-07-12,15070.952349631609,8598.845745724051,21844.352737183046
2016-07-13,15589.253192412847,8728.296749606878,22462.611839035224
2016-07-14,15725.639403102126,9122.384333076361,21949.482048428188
2016-07-15,16854.6195726432,10197.351790639766,23447.951300231325
2016-07-16,20793.950294997834,13966.815950930542,27252.44613092403
2016-07-17,20407.2216912823,13485.348663957793,27152.221824616136
2016-07-18,17077.489054770733,10288.248092762738,23841.754726226503
2016-07-19,15912.16341598922,9254.152728452498,23011.17475671369
2016-07-20,16453.638208523964,9733.744705897243,23252.40783107148
2016-07-21,16617.484437461368,9977.819631369746,23269.086661136665
2016-07-22,17776.791687665333,11228.67320020482,25031.921013754283
2016-07-23,21747.885446555403,14675.780528969612,28338.673554113153
2016-07-24,21392.94596300495,14699.825229957938,28151.565224203874
2016-07-25,18093.66990987328,11277.343468475809,24833.369648486227
2016-07-26,16956.186937872106,10263.134132326888,23682.596515391844
2016-07-27,17521.70776156213,11020.37504627833,24373.385456967393
2016-07-28,17704.73582314849,10872.461502206359,25056.79520962572
2016-07-29,18877.419704359825,12071.37222379465,25304.952048308907
2016-07-30,22855.276783209058,16112.837822851261,29657.710964644528
2016-07-31,22499.813561338233,15774.58167879032,29375.717690848065
2016-08-01,19192.18430234131,13051.803034662647,26131.901051233213
2016-08-02,18038.100592447692,11185.162916858433,25249.189458849323
2016-08-03,18578.46911519396,11260.909729433528,25564.29522771636
2016-08-04,18727.590436337963,11864.885971211126,25298.720318109932
2016-08-05,19857.496790020014,12518.019524868125,26599.911199567236
2016-08-06,23783.660220615868,17030.83731489443,30581.12514054976
2016-08-07,23367.59736819326,16200.223472501224,29627.930713342295
2016-08-08,19990.51337109736,13167.381179778447,26368.480589288556
2016-08-09,18758.19827040237,12224.720563199531,25908.61716322929
2016-08-10,19211.65389112205,12325.1440192592,26014.005791597316
2016-08-11,19265.284565106555,13067.790126929867,26167.61447128558
2016-08-12,20291.23011819103,13641.366713276171,27415.609385220603
2016-08-13,24105.07275456997,17130.24350271427,30828.62770596345
2016-08-14,23568.44424049255,16665.007581333433,30433.912779582028
2016-08-15,20062.675805993185,13488.414557029611,27581.348716227254
2016-08-16,18693.7039258657,12111.559671073386,25822.366275432814
2016-08-17,19002.70957049005,12397.945544275497,25725.339864171732
2016-08-18,18904.323758744387,12608.103482155268,25091.350581955638
2016-08-19,19770.977172819545,12851.05918649501,26027.411304790927
2016-08-20,23418.62469879957,16471.02162530811,29796.23139503463
2016-08-21,22709.37044633913,16235.226984929479,29594.78572487655
2016-08-22,19025.134768561922,12255.641827223642,25889.336229608114
2016-08-23,17472.57552949559,10663.103145860552,24545.89022095749
2016-08-24,17593.740313352217,10503.539564074123,24403.389055993182
2016-08-25,17304.28156279927,10705.738913903395,23777.34813178423
2016-08-26,17977.81164484081,11500.593924803763,24855.545195588584
2016-08-27,21431.62806125917,15160.808021221279,27991.560544678483
2016-08-28,20529.333851434036,13939.523244509191,27034.93528204463
2016-08-29,16654.49436720809,9485.55885561188,23853.276862369363
2016-08-30,14915.542507841583,8296.79098937303,21740.305224918116
2016-08-31,14856.409144048794,8390.817338184042,21167.390003562192
2016-09-01,14394.710952981186,7192.640183262061,20808.67349800992
2016-09-02,14906.073097052471,8458.590654398477,21348.68944286662
2016-09-03,18209.817589975315,11785.817095169206,25273.256533741707
2016-09-04,17171.54320285103,10023.738747080273,23935.976726754743
2016-09-05,13176.739054313084,6567.496132144404,19397.46465230675
2016-09-06,11335.645070168233,4445.6899024042905,18028.69409608479
2016-09-07,11193.837242724483,4228.121777939133,17902.27465905768
2016-09-08,10670.37118169992,4137.249472171582,17725.193885763023
2016-09-09,11142.062691475547,4674.62502233248,17996.741263020205
2016-09-10,14429.137512478332,7997.97711482051,20862.862206003163
2016-09-11,13397.77732656172,6881.308490105168,19885.95995926286
2016-09-12,9432.999479853721,2981.361799455596,16425.230060776328
2016-09-13,7645.613897644622,727.2877587769256,14270.637603638113
2016-09-14,7580.67749080766,703.0978975189882,14417.12799767538
2016-09-15,7156.33873869128,708.3506436398072,14215.713789392039
2016-09-16,7748.122400190574,748.9197252554836,13940.272413571834
2016-09-17,11174.592575989565,4677.782513132425,18185.285713420853
2016-09-18,10299.921207661142,3534.165969979656,17095.617446660748
2016-09-19,6507.50504852689,-402.9735237750224,13504.202837816252
2016-09-20,4904.844804349943,-1853.256403942637,11321.900339809039
2016-09-21,5034.164482868355,-1763.3062660874036,11557.008818958315
2016-09-22,4810.604133365221,-1722.917587638571,11693.191634049335
2016-09-23,5606.5639797148415,-1208.4568235744557,11675.373225819412
2016-09-24,9237.430941148186,2591.350310671778,16106.671788351203
2016-09-25,8564.213107795553,976.7362074119004,15317.048411232956
2016-09-26,4967.223586071386,-1858.027613701408,11193.226810649647
2016-09-27,3551.0257351223936,-3136.4543065283083,9883.19629736148
2016-09-28,3855.11614418128,-3334.1955343961135,10158.775372985754
2016-09-29,3792.176878620664,-2848.098857098923,10523.886018040821
2016-09-30,4732.473425967542,-2113.342693318631,11505.98023596305
2016-10-01,8489.627890775588,1433.8478015413154,14954.607777583185
2016-10-02,7923.291728286453,999.2975194015229,14705.93666874884
2016-10-03,4412.858361299959,-2011.9863156177205,10673.75443683609
2016-10-04,3062.4268687841018,-3339.5786817326903,9758.580399037133
2016-10-05,3411.4925282387617,-3335.3847408745532,10488.425212983326
2016-10-06,3373.19545468696,-3388.7904344650246,10594.812017287284
2016-10-07,4318.703776922408,-2200.067464527961,11531.579991770182
2016-10-08,8062.961206344675,989.0900494674227,14975.578765042883
2016-10-09,7467.323886308475,1023.39801364067,14403.029928790142
2016-10-10,3913.227742232513,-2322.6180001597936,9862.936762005347
2016-10-11,2507.098652896553,-4013.854561300476,9294.739831788616
2016-10-12,2790.982584313414,-3695.8988598258247,9925.410276942688
2016-10-13,2680.72847940748,-3550.10577841515,9267.881798636427
2016-10-14,3550.3020452316414,-2977.8285337725188,9861.359823479286
2016-10-15,7217.462098315489,667.5217517231612,13691.916593803417
2016-10-16,6546.326216934734,-415.5108264481224,13246.071187485357
2016-10-17,2920.9687858885122,-4015.6009357463618,9775.948379618038
2016-10-18,1450.2655732340882,-5053.45945768277,8569.136328911596
2016-10-19,1678.4637018442872,-5050.516104391134,8409.61538690941
2016-10-20,1523.3113866750773,-4943.258125678503,8403.236445393664
2016-10-21,2360.326967837107,-4409.057913781238,8778.577961827532
2016-10-22,6008.440061418651,-356.6000788788237,12258.10978698692
2016-10-23,5332.5324780625015,-903.8269733146504,11691.592836312691
2016-10-24,1717.0226107985618,-4757.429313192259,8744.686513446533
2016-10-25,270.70774464562237,-6612.35443852417,6506.351455258717
2016-10-26,537.3431519370852,-6097.25253449201,7507.467928609774
2016-10-27,433.7920335010567,-6556.843252144252,7012.170415842008
2016-10-28,1334.3252211639046,-4827.889089923481,7989.619500003223
2016-10-29,5056.302562592238,-1732.38732672556,12049.948250978867
2016-10-30,4462.762476143702,-2386.8856795559923,11251.317266288297
2016-10-31,936.0619861130126,-5423.153696096761,7172.428971401515
2016-11-01,-417.21988996494565,-6911.001475623644,6103.974736473049
2016-11-02,-55.63826399926802,-7000.547097008435,6762.637013026572
2016-11-03,-64.66577274788142,-6269.204967284933,6275.81068890845
2016-11-04,927.6738013365602,-5649.401048913037,7396.540061726409
2016-11-05,4736.551743832358,-1605.9356099838103,11355.913698191987
2016-11-06,4222.98514287094,-3163.0940617630868,10712.39861177742
2016-11-07,767.5327636213842,-6459.544623347552,7308.453050189516
2016-11-08,-524.7525990619197,-7532.529144603549,6594.348488142555
2016-11-09,-113.63948455635818,-6717.609725426594,6847.185245414005
2016-11-10,-85.46970458698706,-6988.6904188746885,6037.976775505645
2016-11-11,931.2293655022459,-6333.723436547083,7735.664868881595
2016-11-12,4751.501666876975,-1790.8317137796462,12018.351590049517
2016-11-13,4236.612965335234,-2415.8149924315435,10761.565136043462
2016-11-14,767.7356875807991,-6025.236284381198,7361.716536906853
2016-11-15,-549.1201866448937,-7124.4000327071935,6158.040480434044
2016-11-16,-172.4536868313462,-7488.4240126718205,6375.37574103422
2016-11-17,-187.06476565059347,-7185.343820473785,6697.037859954817
2016-11-18,780.2858630525561,-5884.254335295091,7329.00845573249
2016-11-19,4546.579905143718,-2087.7199045639863,11624.301775240252
2016-11-20,3975.133730452617,-2859.0690218949444,10960.603267646564
2016-11-21,449.2220925136244,-5947.527765410781,6779.6376697406795
2016-11-22,-923.053163069515,-7659.9040181300525,5383.724640292132
2016-11-23,-598.1711037681935,-7309.092482929432,5779.627067608262
2016-11-24,-659.0425482923392,-7225.547928309109,6821.051949645766
2016-11-25,269.2753864851393,-6467.280734728032,6765.3396856272
2016-11-26,4005.2335392751575,-3030.972425274766,10803.768116681502
2016-11-27,3413.341194870949,-3553.2935029828245,10327.554766813577
2016-11-28,-122.24359966464908,-6979.854290088086,6390.6539571192925
2016-11-29,-1492.869451231093,-7779.329943390198,5313.486360540545
2016-11-30,-1154.8138167387888,-7680.419977182606,5608.100691488144
2016-12-01,-1191.1377363958927,-8260.129024158143,4799.159576950574
2016-12-02,-227.39391917935154,-6694.507758956136,6836.002376575818
2016-12-03,3554.0440868147625,-3247.1312345617234,10280.301416293101
2016-12-04,3016.5585390162983,-3658.480121790415,9371.992627838586
2016-12-05,-457.0872653287179,-7091.167051977968,6316.9020537731185
2016-12-06,-1759.8617901497037,-8516.47718198793,4809.600054471743
2016-12-07,-1349.8384325990537,-7925.085420446246,5490.924950031202
2016-12-08,-1311.996293896931,-7929.729359725604,5524.551011702973
2016-12-09,-273.8709735761913,-6963.295053938378,6544.8924706592
2016-12-10,3580.1751796612243,-2569.848050806108,10231.389434768811
2016-12-11,3111.5885183136224,-3891.20553722816,9417.742548980128
2016-12-12,-298.69370878216705,-7114.060255934491,6269.046281767568
2016-12-13,-1545.3027124765968,-8067.271047679889,5381.169952514047
2016-12-14,-1087.7629664977503,-7860.819477397297,5296.144695194085
2016-12-15,-1012.2510907610722,-7551.754593636252,5702.430898748982
2016-12-16,52.78755199840543,-6632.466342404715,6724.8398442741545
2016-12-17,3922.3941357967233,-2868.8104187994527,10420.668676075937
2016-12-18,3457.747967356814,-3375.9837988309005,9710.528818429313
2016-12-19,39.85500419352138,-7152.220820978258,6395.801202470997
2016-12-20,-1225.5151467877376,-8130.623813290955,5781.762979958504
2016-12-21,-797.167496398155,-7455.79653606496,6004.212600063444
2016-12-22,-760.26339875756,-7500.2826190692995,5900.784731377758
2016-12-23,258.0313477846121,-6468.830626851526,7023.804973977138
2016-12-24,4074.26258498504,-3040.3821278956393,10808.703831139534
2016-12-25,3551.293700467893,-3473.3116265835656,10323.530637186175
2016-12-26,71.94334556879585,-6340.671867093921,6924.6251315125255
2016-12-27,-1256.1319439915278,-7867.448964393858,5211.853088482759
2016-12-28,-889.8323367957028,-7662.431980582065,6019.097918816436
2016-12-29,-912.4530102049139,-7624.597679359149,5465.262742370339
2016-12-30,50.612602000804145,-6564.206352096361,6569.709460546786
2016-12-31,3817.536820562482,-3320.4328273610313,10928.610320810432
2017-01-01,3252.616171301004,-3719.867663774408,10285.268511760483
2017-01-02,-260.1323314836545,-6995.840633927587,7156.499420993407
2017-01-03,-1612.1227593916692,-8340.804051135756,5160.489495013938
2017-01-04,-1259.6208154234455,-8632.078017069602,5671.560313354212
2017-01-05,-1285.5991073569649,-7826.914591431983,5944.75115497456
2017-01-06,-315.4478978806774,-7165.38228629131,6558.076917832556
2017-01-07,3468.6910637803535,-3220.734522708134,9650.006320628236
2017-01-08,2930.4947130953965,-4407.111741251813,9995.532698084327
2017-01-09,-546.9241461565243,-7321.440729218264,6081.1151961302385
2017-01-10,-1856.1389952444542,-8705.633653698227,4950.265850094046
2017-01-11,-1454.7931177147311,-8232.40416903498,5210.2566500088205
2017-01-12,-1427.411378102056,-8028.689656775559,5481.199838698185
2017-01-13,-401.0623446655518,-7128.963773469186,5899.53572978076
2017-01-14,3440.360154338221,-2956.58979599739,10122.418352051493
2017-01-15,2958.761525102494,-3756.327597404396,10412.34434582994
2017-01-16,-464.481678376339,-7350.505585480584,6241.096771742336
2017-01-17,-1723.5904475133666,-8360.858834418714,5286.22273022223
2017-01-18,-1277.7162631657047,-7488.776718488683,5129.361138981975
2017-01-19,-1212.7067245037688,-8693.082006816512,5372.277315409216
2017-01-20,-156.72734485308774,-7144.159293597382,6848.924951241337
2017-01-21,3705.490171878362,-3405.3332884137767,10511.971142599179
2017-01-22,3235.2976561112305,-3654.6139184343656,9998.097375391251
2017-01-23,-186.18120970473046,-6773.526999504005,6179.347385263404
2017-01-24,-1453.11248983734,-8346.791323073587,5283.301719684677
2017-01-25,-1024.2873753532367,-8073.301102502935,5436.790550399102
2017-01-26,-984.8997021280884,-7657.562289555998,5977.787890216003
2017-01-27,37.81127362145344,-7006.0015549812415,6378.85147844712
2017-01-28,3860.2831684353414,-2651.304301453327,10470.505219783705
2017-01-29,3345.2432124783163,-2977.184236429009,10108.763524225782
2017-01-30,-124.64684192505138,-6841.946110486018,6239.1806853242415
2017-01-31,-1441.900828087566,-8177.54963797255,4931.252676504342
2017-02-01,-1063.5956707599535,-7945.540642387598,5793.650552333963
2017-02-02,-1073.203050632027,-7436.960224498728,5759.238810948741
2017-02-03,-96.28668615265542,-6919.9408112212595,6723.294865565295
2017-02-04,3685.166769475366,-2606.899226082943,10452.532321896315
2017-02-05,3135.310235489245,-3859.9709351598294,10068.11529979598
2017-02-06,-361.96461020688093,-7068.311761393349,6444.4978493213375
2017-02-07,-1698.1772274908171,-8431.503294524711,4703.174190173412
2017-02-08,-1329.6783282119832,-8252.58983273493,5351.939183605207
2017-02-09,-1339.505936828382,-8267.415949411641,5589.3474663758325
2017-02-10,-353.09806965423377,-7393.612370529463,6833.075241341525
2017-02-11,3447.3704847693375,-3177.095111790646,9732.783512255362
2017-02-12,2925.5545319251864,-3666.9646146217274,10023.13658508658
2017-02-13,-535.4488080596793,-7311.208039022068,6396.869966192125
2017-02-14,-1828.227148513498,-8746.735581595292,4592.67375191536
2017-02-15,-1410.4414345635778,-7749.513792682772,5675.166035185433
2017-02-16,-1366.6427331237282,-8035.260412236873,5444.975016191851
2017-02-17,-323.93904020982245,-7123.064802161714,6206.428070159873
2017-02-18,3533.7190520446597,-2694.874925770145,10541.976719865497
2017-02-19,3068.1595493210516,-3302.1554292641413,9592.064674370054
2017-02-20,-339.3413308814088,-7169.601572242557,6607.16240545856
2017-02-21,-1583.1289700160887,-8889.0321284858,4868.7336873892455
2017-02-22,-1122.503108741218,-7977.29994820888,5568.843573844583
2017-02-23,-1043.4819107189214,-7705.229114238247,5647.034541188631
2017-02-24,25.57921389776584,-6808.553683716492,6242.194543792473
2017-02-25,3899.7436839279303,-2781.453434563516,10700.747891977717
2017-02-26,3440.1491205495367,-3128.9604931201457,9942.98855572889
2017-02-27,27.702473614987866,-6773.846906090244,6637.211288833392
2017-02-28,-1231.9737954090742,-7973.002200061272,5557.978156826646
2017-03-01,-797.8685712519245,-7910.586783062446,6026.465360673184
2017-03-02,-755.3506115379641,-7854.622077614242,5931.313734878822
2017-03-03,268.1978355598376,-6539.341375026705,6695.025690133907
2017-03-04,4089.1123249194825,-3033.7568382601194,10212.907248092126
2017-03-05,3570.067463323103,-2834.6834582167576,10303.765536621802
2017-03-06,93.72949775372217,-6319.999715349354,6665.686706877102
